Date;3M;6M;1Y;2Y;3Y;4Y;5Y;6Y;7Y;8Y;9Y;10Y;15Y;20Y;30Y
02.01.2014;0,0657;0,09031;0,15151;0,22285;0,41106;0,69503;0,99521;1,21654;1,4298;1,63321;1,85628;2,05999;2,67336;2,89404;2,81347
03.01.2014;0,06562;0,08716;0,14026;0,21764;0,40436;0,68876;0,98724;1,2098;1,42956;1,63487;1,86078;2,06483;2,68628;2,91216;2,83288
06.01.2014;0,0605;0,09214;0,14396;0,22165;0,39986;0,67316;0,95979;1,17175;1,39686;1,60101;1,82624;2,0325;2,65415;2,87818;2,80222
07.01.2014;0,06726;0,0994;0,14782;0,22473;0,40088;0,664;0,94376;1,15385;1,37672;1,58504;1,81008;2,01157;2,63541;2,86101;2,78612
08.01.2014;0,06867;0,10114;0,15929;0,23949;0,41523;0,68119;0,96877;1,18051;1,4;1,60808;1,82832;2,02774;2,65318;2,87786;2,80553
09.01.2014;0,06611;0,09481;0,14564;0,22564;0,40349;0,67507;0,96904;1,18294;1,40797;1,61812;1,84025;2,04051;2,67022;2,89878;2,82811
10.01.2014;0,07403;0,0978;0,13412;0,19926;0,3647;0,61728;0,89745;1,10968;1,33658;1,54879;1,76816;1,97226;2,61901;2,85547;2,79777
13.01.2014;0,05703;0,08828;0,13279;0,19364;0,35289;0,60152;0,87448;1,08179;1,30854;1,52772;1,74466;1,94979;2,59255;2,83027;2,77616
14.01.2014;0,06406;0,10477;0,14424;0,21604;0,36935;0,60639;0,8742;1,07914;1,30584;1,52958;1,74267;1,94528;2,58304;2,81575;2,76338
15.01.2014;0,07424;0,11008;0,15062;0,2328;0,37682;0,62786;0,90111;1,09755;1,3223;1,54205;1,75206;1,95387;2,5884;2,82246;2,7729
16.01.2014;0,0702;0,10047;0,12922;0,1969;0,33353;0,58011;0,85187;1,0444;1,27482;1,49711;1,70661;1,91068;2,55195;2,79305;2,74524
17.01.2014;0,06091;0,09476;0,12067;0,19048;0,31943;0,5573;0,82187;1,0135;1,24599;1,46975;1,68233;1,88557;2,52734;2,76917;2,72117
20.01.2014;0,07136;0,10026;0,12287;0,18388;0,3107;0,54621;0,80633;0,99945;1,23353;1,45673;1,67234;1,87692;2,51322;2,75319;2,70556
21.01.2014;0,07995;0,10254;0,11941;0,17932;0,3062;0,5413;0,80127;0,99605;1,22951;1,4533;1,66861;1,87422;2,50685;2,74934;2,70169
22.01.2014;0,08564;0,09701;0,12001;0,19151;0,32134;0,55565;0,82043;1,01814;1,24891;1,47415;1,68799;1,89128;2,52637;2,77061;2,7236
23.01.2014;0,08258;0,09774;0,11246;0,17723;0,29799;0,52571;0,78524;0,97848;1,20873;1,42926;1,64114;1,84381;2,48036;2,7234;2,67711
24.01.2014;0,08397;0,09507;0,09984;0,14591;0,26188;0,48109;0,73425;0,92691;1,15751;1,3774;1,59117;1,79429;2,43082;2,67341;2,63035
27.01.2014;0,08979;0,10027;0,11354;0,15498;0,26969;0,49144;0,746;0,93868;1,16642;1,38619;1,59824;1,8034;2,43185;2,67258;2,62753
28.01.2014;0,08221;0,09276;0,10096;0,14548;0,2626;0,487;0,74581;0,94643;1,17326;1,39437;1,60997;1,81514;2,43771;2,67783;2,63355
29.01.2014;0,08584;0,10258;0,10117;0,13116;0,24016;0,45521;0,70941;0,90905;1,13651;1,36106;1,57369;1,776;2,40665;2,6523;2,61048
30.01.2014;0,06596;0,08329;0,08136;0,1162;0,22344;0,43651;0,69469;0,89179;1,1195;1,34197;1,55289;1,74991;2,3928;2,63633;2,59914
31.01.2014;0,04328;0,06393;0,05782;0,08786;0,18315;0,38541;0,64089;0,83387;1,06431;1,28787;1,50033;1,69549;2,34376;2,59302;2,55976
03.02.2014;0,04773;0,0607;0,07002;0,09722;0,18693;0,38877;0,64418;0,83246;1,058;1,27887;1,4869;1,68248;2,3305;2,58065;2,54731
04.02.2014;0,04741;0,05576;0,06035;0,10166;0,19033;0,39127;0,64558;0,83566;1,06387;1,28672;1,4969;1,68936;2,34304;2,59484;2,55644
05.02.2014;0,04694;0,05626;0,06652;0,0952;0,18282;0,3837;0,63889;0,82565;1,05215;1,27561;1,48459;1,67377;2,33195;2,58269;2,54687
06.02.2014;0,067;0,07957;0,09278;0,14403;0,23587;0,44108;0,70346;0,88918;1,11252;1,33301;1,54339;1,73289;2,38273;2,6322;2,59647
07.02.2014;0,06237;0,06846;0,07868;0,11272;0,19836;0,39879;0,65608;0,84379;1,06747;1,29327;1,50708;1,70038;2,35508;2,61093;2,57517
10.02.2014;0,07351;0,0887;0,09293;0,13329;0,22056;0,42004;0,67926;0,86507;1,08871;1,31405;1,5283;1,72149;2,37627;2,63393;2,60047
11.02.2014;0,06672;0,08821;0,08811;0,12907;0,21892;0,4206;0,67915;0,8694;1,09246;1,31971;1,53632;1,72822;2,38193;2,63844;2,60953
12.02.2014;0,06509;0,08068;0,08191;0,12142;0,22657;0,43483;0,70014;0,8914;1,11804;1,34721;1,56396;1,75661;2,40689;2,66071;2,63396
13.02.2014;0,05201;0,06928;0,07083;0,10346;0,19595;0,39475;0,65237;0,84183;1,07207;1,3004;1,51706;1,70938;2,36713;2,62706;2,60536
14.02.2014;0,05351;0,0761;0,0755;0,10819;0,21113;0,41139;0,67236;0,8588;1,09035;1,31463;1,53039;1,72137;2,38115;2,64326;2,62188
17.02.2014;0,05669;0,07676;0,07803;0,10951;0,21077;0,41206;0,67569;0,86236;1,09632;1,32248;1,53912;1,72997;2,39489;2,6603;2,64067
18.02.2014;0,05749;0,07831;0,08004;0,10708;0,20185;0,39573;0,65583;0,84287;1,07836;1,30618;1,52427;1,71353;2,38826;2,66014;2,64134
19.02.2014;0,05547;0,07159;0,0756;0,10632;0,1985;0,39568;0,65469;0,83942;1,07371;1,30112;1,51474;1,7058;2,37573;2,64918;2,62643
20.02.2014;0,058;0,07471;0,07981;0,12061;0,22023;0,4236;0,68836;0,87266;1,10874;1,33245;1,5455;1,73532;2,40422;2,67588;2,65027
21.02.2014;0,05961;0,08156;0,08847;0,117;0,20916;0,40696;0,66645;0,84922;1,08533;1,30878;1,52083;1,70781;2,37997;2,65382;2,62762
24.02.2014;0,05256;0,07387;0,09558;0,12447;0,22447;0,43173;0,69344;0,87437;1,10775;1,33175;1,53979;1,72829;2,40137;2,67368;2,64594
25.02.2014;0,05712;0,07928;0,10042;0,11964;0,21783;0,41397;0,67239;0,8492;1,08254;1,30081;1,50644;1,69432;2,35808;2,62537;2,59564
26.02.2014;0,05187;0,07486;0,10019;0,09737;0,19284;0,3837;0,63939;0,81726;1,05125;1,27183;1,47601;1,6648;2,31931;2,5832;2,58341
27.02.2014;0,04511;0,06678;0,08912;0,08724;0,16892;0,35214;0,59405;0,76972;1,00368;1,2192;1,42054;1,61106;2,26682;2,53565;2,53801
28.02.2014;0,06983;0,08953;0,11286;0,12634;0,22264;0,42497;0,67372;0,8496;1,07532;1,28543;1,48302;1,6725;2,31896;2,58366;2,58112
03.03.2014;0,05195;0,07596;0,09784;0,10418;0,1825;0,37177;0,60912;0,77942;1,00474;1,21429;1,41142;1,60236;2,24819;2,51448;2,51506
04.03.2014;0,05332;0,06822;0,09091;0,11;0,19849;0,39459;0,63648;0,81303;1,04299;1,25789;1,46057;1,6502;2,29638;2,56268;2,5648
05.03.2014;0,04794;0,0731;0,09505;0,11691;0,20328;0,3946;0,63833;0,81669;1,04773;1,2628;1,46629;1,65689;2,30367;2,57269;2,57526
06.03.2014;0,08149;0,10701;0,13216;0,16155;0,24894;0,44422;0,68867;0,86468;1,09434;1,30624;1,50851;1,69814;2,34339;2,61061;2,61079
07.03.2014;0,10773;0,13455;0,15475;0,17641;0,26161;0,45493;0,69449;0,87339;1,10054;1,31345;1,51691;1,7046;2,34609;2,61011;2,60903
10.03.2014;0,1035;0,14217;0,14959;0,16399;0,24236;0,43708;0,67339;0,84856;1,07611;1,28879;1,49219;1,67942;2,3291;2,59778;2,5984
11.03.2014;0,09973;0,13925;0,1445;0,16524;0,23943;0,43983;0,67906;0,85697;1,08593;1,30208;1,5085;1,69354;2,35433;2,62952;2,62882
12.03.2014;0,09012;0,13547;0,14544;0,15758;0,22304;0,40761;0,64385;0,81938;1,04689;1,26142;1,46552;1,65123;2,32176;2,59912;2,5996
13.03.2014;0,08009;0,12884;0,12995;0,1398;0,19226;0,36429;0,59721;0,77022;0,99649;1,20878;1,41132;1,5971;2,26955;2,55103;2,55294
14.03.2014;0,08629;0,13723;0,14109;0,14986;0,20821;0,37764;0,60904;0,78225;1,00408;1,21408;1,41509;1,60205;2,27245;2,55477;2,55545
17.03.2014;0,08786;0,14155;0,14553;0,15551;0,21669;0,39253;0,62736;0,80168;1,02462;1,23634;1,43843;1,62575;2,29581;2,57585;2,57313
18.03.2014;0,09056;0,15127;0,15001;0,15808;0,21943;0,39103;0,62438;0,79815;1,02271;1,23535;1,43855;1,62657;2,29215;2,56975;2,56609
19.03.2014;0,09981;0,14746;0,15348;0,17343;0,23959;0,4193;0,65521;0,82812;1,05146;1,26668;1,46798;1,65765;2,319;2,59358;2,59102
20.03.2014;0,10321;0,15459;0,1686;0,20916;0,28484;0,47436;0,71592;0,88813;1,10721;1,31648;1,51437;1,70359;2,34689;2,6127;2,60744
21.03.2014;0,10466;0,15992;0,17443;0,20653;0,28164;0,47132;0,71241;0,88359;1,09902;1,30621;1,5032;1,68882;2,33062;2,5961;2,58931
24.03.2014;0,10221;0,14694;0,16318;0,18651;0,25017;0,43252;0,6624;0,83234;1,04829;1,25664;1,45346;1,63923;2,28225;2,54905;2,54696
25.03.2014;0,07119;0,13175;0,14905;0,17112;0,24014;0,42451;0,65206;0,82317;1,03984;1,24955;1,44887;1,63841;2,2812;2,55575;2,55021
26.03.2014;0,05932;0,12578;0,15049;0,16127;0,22633;0,40959;0,63611;0,80588;1,02548;1,23682;1,43599;1,62902;2,26934;2,54746;2,54096
27.03.2014;0,05154;0,10732;0,12895;0,1382;0,20504;0,38653;0,61251;0,77969;0,99862;1,20511;1,40438;1,59863;2,24738;2,52907;2,51946
28.03.2014;0,04685;0,11587;0,13877;0,14461;0,21586;0,402;0,62792;0,79612;1,014;1,21965;1,41908;1,61107;2,25343;2,52813;2,52143
31.03.2014;0,0545;0,11282;0,1417;0,16173;0,23322;0,42463;0,64907;0,81637;1,03571;1,24206;1,44084;1,63153;2,27022;2,54289;2,53176
01.04.2014;0,05952;0,12019;0,14823;0,17642;0,25302;0,43924;0,66273;0,83022;1,04715;1,25217;1,44976;1,63826;2,28083;2,55225;2,54298
02.04.2014;0,05554;0,11712;0,14604;0,19292;0,2781;0,47167;0,70131;0,87318;1,09292;1,29661;1,49315;1,6798;2,32077;2,58902;2,58047
03.04.2014;0,06915;0,12522;0,15458;0,18608;0,2683;0,4565;0,68142;0,85742;1,07856;1,28426;1,48129;1,66873;2,32259;2,5999;2,59341
04.04.2014;0,07128;0,12493;0,13928;0,16529;0,23376;0,40832;0,62651;0,80657;1,02529;1,23257;1,43165;1,61995;2,28403;2,57074;2,56695
07.04.2014;0,07034;0,12085;0,14723;0,1727;0,24353;0,41762;0,62939;0,80148;1,02006;1,22447;1,42253;1,60887;2,2745;2,56246;2,55826
08.04.2014;0,07324;0,1182;0,13741;0,17729;0,25526;0,43402;0,65102;0,82374;1,04109;1,24479;1,44124;1,62582;2,28193;2,5637;2,56466
09.04.2014;0,07605;0,12442;0,14474;0,18706;0,26951;0,44736;0,6677;0,84148;1,0602;1,26359;1,45784;1,64286;2,28746;2,56871;2,56781
10.04.2014;0,07744;0,11709;0,13716;0,16305;0,23805;0,40143;0,6143;0,79153;1,00897;1,20949;1,40328;1,58934;2,23683;2,51694;2,51813
11.04.2014;0,08387;0,12688;0,144;0,16234;0,23324;0,3937;0,60249;0,77626;0,99364;1,19379;1,38604;1,57229;2,21371;2,49065;2,49049
14.04.2014;0,07414;0,13932;0,134;0,16119;0,24092;0,40584;0,6155;0,79116;1,01368;1,21708;1,41127;1,59835;2,23826;2,51483;2,51424
15.04.2014;0,05546;0,13556;0,12403;0,1304;0,20129;0,35678;0,56169;0,73778;0,95847;1,16449;1,35818;1,54237;2,18322;2,45971;2,46109
16.04.2014;0,03646;0,13248;0,12444;0,13889;0,21237;0,37314;0,57708;0,75354;0,97182;1,17724;1,37003;1,5556;2,19047;2,46588;2,46746
17.04.2014;0,03008;0,13178;0,13426;0,17583;0,25208;0,41507;0,61775;0,79228;1,00829;1,21016;1,40067;1,58533;2,2151;2,48913;2,48966
18.04.2014;0,03209;0,13214;0,13505;0,176;0,25226;0,41601;0,61851;0,79455;1,00866;1,21056;1,40162;1,58627;2,21569;2,48958;2,48988
21.04.2014;0,03811;0,13342;0,13592;0,17716;0,25436;0,42021;0,6217;0,79621;1,01097;1,21289;1,40449;1,58963;2,21788;2,49091;2,49052
22.04.2014;0,02403;0,1351;0,13644;0,17781;0,25923;0,42563;0,63173;0,81007;1,02616;1,23075;1,42466;1,60849;2,2393;2,51482;2,51214
23.04.2014;0,04771;0,13782;0,12947;0,18075;0,26305;0,43047;0,63512;0,81123;1,02066;1,22351;1,41272;1,59593;2,22231;2,49581;2,49431
24.04.2014;0,04647;0,14319;0,12984;0,19346;0,27869;0,44791;0,65317;0,82575;1,03238;1,23276;1,42024;1,60288;2,22151;2,49087;2,48883
25.04.2014;0,04124;0,11441;0,12118;0,17714;0,2546;0,41791;0,61833;0,78981;0,99075;1,18923;1,37497;1,55707;2,16888;2,43445;2,43115
28.04.2014;0,03148;0,12115;0,15695;0,18053;0,26028;0,42519;0,62426;0,796;1,00005;1,20271;1,39078;1,57324;2,18615;2,45501;2,44914
29.04.2014;0,01368;0,09537;0,13472;0,15172;0,23447;0,40044;0,60447;0,78317;0,99347;1,20161;1,39558;1,57549;2,19618;2,46813;2,465
30.04.2014;0,00041;0,10017;0,14324;0,14963;0,22557;0,38591;0,58567;0,76297;0,97084;1,17809;1,36806;1,54595;2,17226;2,44599;2,44278
01.05.2014;0,03109;0,12102;0,14147;0,15045;0,22776;0,38917;0,5872;0,76698;0,97476;1,17971;1,36918;1,54734;2,17105;2,43818;2,44233
02.05.2014;0,01998;0,09879;0,13753;0,13353;0,20798;0,36397;0,5604;0,74175;0,95066;1,1593;1,35007;1,52856;2,15599;2,4296;2,42455
05.05.2014;0,02854;0,10666;0,132;0,14558;0,21804;0,37593;0,57087;0,75238;0,96267;1,1723;1,36185;1,54014;2,1695;2,44268;2,4393
06.05.2014;0,01704;0,10151;0,13592;0,15605;0,22926;0,38539;0,57988;0,76119;0,96834;1,17442;1,36401;1,54143;2,16868;2,43956;2,43615
07.05.2014;0,03907;0,09883;0,13633;0,16238;0,2377;0,4016;0,62339;0,77356;0,97974;1,18071;1,36873;1,55352;2,17607;2,44259;2,44146
08.05.2014;0,02476;0,07554;0,1092;0,13064;0,20379;0,36404;0,57328;0,73963;0,94908;1,15125;1,34127;1,52828;2,16397;2,44006;2,44207
09.05.2014;0,02681;0,07913;0,11599;0,14483;0,21118;0,36717;0,57436;0,74184;0,95383;1,15729;1,3506;1,53935;2,18657;2,46548;2,47003
12.05.2014;0,02154;0,10681;0,1136;0,14342;0,21298;0,37275;0,58138;0,74785;0,96161;1,1669;1,36207;1,55171;2,1978;2,47611;2,48082
13.05.2014;0,01202;0,10117;0,10441;0,11938;0,18268;0,33659;0,54327;0,70563;0,91722;1,12164;1,31937;1,50861;2,15837;2,43989;2,44564
14.05.2014;-0,00422;0,08341;0,08897;0,0982;0,15318;0,29598;0,49403;0,65465;0,8654;1,07065;1,26616;1,45596;2,10301;2,38445;2,39033
15.05.2014;-0,01083;0,0675;0,0713;0,08572;0,12876;0,2605;0,45131;0,60756;0,81445;1,01306;1,20462;1,39277;2,03101;2,30611;2,31501
16.05.2014;0,00665;0,07507;0,07701;0,09041;0,14401;0,27932;0,47155;0,63006;0,83819;1,03779;1,22944;1,41749;2,05745;2,33429;2,34217
19.05.2014;-0,00037;0,07538;0,07836;0,08816;0,14644;0,29067;0,48215;0,64128;0,85027;1,0516;1,24526;1,43309;2,06866;2,34377;2,3509
20.05.2014;-0,00781;0,06967;0,07032;0,07604;0,13926;0,28377;0,47631;0,63809;0,85181;1,05584;1,25259;1,44231;2,08214;2,36367;2,37141
21.05.2014;0,00632;0,0664;0,07192;0,08001;0,14703;0,29888;0,49594;0,65765;0,87261;1,07909;1,27501;1,45979;2,10474;2,38631;2,39252
22.05.2014;0,00632;0,0543;0,06452;0,06298;0,12881;0,27834;0,47595;0,63851;0,85591;1,06149;1,2598;1,44474;2,08589;2,36467;2,37099
23.05.2014;0,01791;0,05065;0,06159;0,06034;0,1281;0,28253;0,48166;0,64463;0,86054;1,06659;1,26647;1,45067;2,09598;2,37854;2,38174
26.05.2014;0,01207;0,04934;0,06674;0,05308;0,12397;0,27939;0,47931;0,64192;0,86122;1,07025;1,27144;1,4566;2,10638;2,3888;2,39488
27.05.2014;0,0122;0,04584;0,06483;0,05157;0,1151;0,26251;0,4579;0,61667;0,83283;1,04172;1,24438;1,42966;2,07326;2,35667;2,36357
28.05.2014;-0,00253;0,04317;0,06195;0,04944;0,10123;0,23798;0,42782;0,57991;0,78799;0,9918;1,19131;1,37799;2,01935;2,30595;2,31246
29.05.2014;-0,00096;0,04546;0,05967;0,05851;0,11408;0,2535;0,44413;0,59584;0,80551;1,00374;1,20939;1,39411;2,04023;2,33072;2,3354
30.05.2014;0,00141;0,0478;0,06358;0,06089;0,12227;0,26588;0,45286;0,60477;0,80958;1,00977;1,21577;1,39854;2,05533;2,35006;2,35203
02.06.2014;0,00594;0,04423;0,05868;0,05838;0,12534;0,27514;0,464;0,61617;0,82334;1,02683;1,23122;1,41336;2,07514;2,36976;2,36897
03.06.2014;-0,00111;0,0419;0,05192;0,05796;0,1439;0,29645;0,48912;0,64882;0,85765;1,06732;1,27182;1,45157;2,11016;2,40018;2,39711
04.06.2014;-0,00122;0,0285;0,04585;0,05208;0,14851;0,31064;0,5056;0,67011;0,87956;1,09089;1,29215;1,47613;2,12926;2,41974;2,41589
05.06.2014;-0,01173;0,01973;0,04098;0,04439;0,12284;0,26358;0,44919;0,61577;0,8338;1,05332;1,26168;1,44998;2,11298;2,40737;2,4058
06.06.2014;-0,00513;0,02807;0,0555;0,05008;0,10748;0,23405;0,40423;0,56857;0,78554;1,00317;1,21097;1,39877;2,08539;2,39922;2,40267
09.06.2014;-0,00815;0,03263;0,05764;0,05734;0,12742;0,2656;0,44263;0,60505;0,82097;1,03562;1,24026;1,4279;2,10278;2,41397;2,41506
10.06.2014;-0,01193;0,02682;0,04888;0,06211;0,13753;0,28041;0,46463;0,62783;0,84577;1,0606;1,26852;1,45284;2,12419;2,43618;2,43586
11.06.2014;-0,02594;0,00635;0,0264;0,03783;0,11353;0,25796;0,4437;0,6069;0,83142;1,05044;1,26055;1,44612;2,11824;2,4341;2,43584
12.06.2014;-0,03036;-0,0094;0,01784;0,03166;0,10745;0,24942;0,43177;0,59458;0,82086;1,03867;1,25185;1,43698;2,12532;2,44937;2,45103
13.06.2014;-0,05344;-0,01621;0,0068;0,02553;0,09966;0,24196;0,42632;0,58272;0,80262;1,01783;1,22738;1,41257;2,09367;2,41395;2,4173
16.06.2014;-0,05998;-0,01457;0,00477;0,02653;0,1016;0,24352;0,4241;0,57796;0,79773;1,01013;1,22121;1,40699;2,08746;2,4063;2,40831
17.06.2014;-0,0541;0,00602;0,01895;0,0431;0,12778;0,27695;0,46474;0,62065;0,84232;1,05518;1,2682;1,45265;2,13005;2,44211;2,44073
18.06.2014;-0,04263;-0,00323;0,01998;0,03727;0,11602;0,25998;0,44335;0,59825;0,81768;1,02981;1,24017;1,42741;2,1022;2,40816;2,40509
19.06.2014;-0,04161;-0,00448;0,01882;0,03289;0,09877;0,23327;0,40848;0,55513;0,77121;0,97948;1,18704;1,37489;2,05712;2,3679;2,37056
20.06.2014;-0,0292;0,0046;0,02609;0,037;0,11102;0,25136;0,43247;0,58133;0,79472;1,00253;1,21151;1,39751;2,08571;2,3958;2,39841
23.06.2014;-0,03004;0,00069;0,02124;0,03962;0,10698;0,24413;0,42138;0,56521;0,77904;0,98479;1,19309;1,37942;2,06794;2,37947;2,38383
24.06.2014;-0,0273;-0,00294;0,01385;0,03711;0,10806;0,24485;0,42214;0,56532;0,77828;0,98373;1,19219;1,37693;2,06758;2,38053;2,38614
25.06.2014;-0,03473;-0,00153;0,00748;0,03073;0,09002;0,21774;0,3847;0,52175;0,72854;0,93009;1,13267;1,31729;2,00495;2,31904;2,3265
26.06.2014;-0,03552;-0,00078;0,00659;0,02518;0,08435;0,21086;0,37702;0,51144;0,7185;0,91615;1,11951;1,30144;1,97976;2,29093;2,29952
27.06.2014;-0,02951;0,00294;0,00591;0,03545;0,09947;0,23178;0,40126;0,53493;0,73787;0,93448;1,13679;1,3183;1,98382;2,28684;2,29371
30.06.2014;-0,02176;-0,00347;0,01053;0,02768;0,08632;0,21476;0,3787;0,51097;0,7171;0,91772;1,12139;1,30441;1,96789;2,27112;2,27814
01.07.2014;-0,02853;-0,00037;0,00399;0,02116;0,08116;0,20782;0,37308;0,50645;0,71245;0,91625;1,12393;1,30657;1,97745;2,28474;2,29103
02.07.2014;-0,02409;0,00138;0,00134;0,02853;0,09483;0,22916;0,39976;0,53729;0,74606;0,95421;1,16445;1,34667;2,01464;2,32331;2,32959
03.07.2014;-0,02784;-0,00196;-0,00213;0,02312;0,09016;0,22398;0,39607;0,53596;0,74706;0,95607;1,16812;1,34943;2,02374;2,33716;2,34289
04.07.2014;-0,02024;-0,00032;-0,00315;0,02145;0,08682;0,2171;0,38259;0,52122;0,72344;0,93084;1,14493;1,32616;1,9997;2,31194;2,3199
07.07.2014;-0,01892;0,00113;-0,00002;0,01898;0,08294;0,21403;0,37786;0,5133;0,71371;0,92311;1,13884;1,31998;1,99791;2,311;2,31601
08.07.2014;-0,01898;-0,00331;-0,00047;0,01783;0,0737;0,19516;0,35095;0,48393;0,68112;0,88792;1,10324;1,28271;1,9592;2,27261;2,28089
09.07.2014;-0,03227;-0,01872;0,00193;0,02351;0,07997;0,20316;0,36056;0,49343;0,69078;0,89734;1,11087;1,29148;1,96633;2,28104;2,28878
10.07.2014;-0,02971;-0,01435;0,00469;0,01855;0,07126;0,19;0,34256;0,47152;0,66861;0,87056;1,08179;1,26225;1,92484;2,23368;2,24292
11.07.2014;-0,03264;-0,01557;0,00384;0,01783;0,07207;0,1904;0,34376;0,47448;0,66955;0,87267;1,08521;1,26663;1,92716;2,23482;2,24524
14.07.2014;-0,02607;-0,00227;-0,0012;0,02396;0,07825;0,20034;0,35335;0,48399;0,67948;0,882;1,09289;1,27585;1,93176;2,23429;2,24469
15.07.2014;-0,04224;0,00466;0,00437;0,02303;0,0805;0,19962;0,35237;0,48269;0,67978;0,87961;1,08911;1,26978;1,91745;2,21707;2,22786
16.07.2014;-0,04759;0,0047;0,00557;0,02076;0,07701;0,19578;0,34916;0,48044;0,67716;0,88025;1,07731;1,25655;1,89818;2,19621;2,20774
17.07.2014;-0,04738;0,0044;0,00411;0,01966;0,07005;0,18389;0,33138;0,45627;0,64889;0,84197;1,03524;1,21434;1,86228;2,16413;2,17711
18.07.2014;-0,03171;0,00461;0,00877;0,02863;0,0812;0,19876;0,34717;0,46925;0,65785;0,84909;1,04159;1,21976;1,85344;2,15008;2,16399
21.07.2014;-0,03333;0,00309;0,00776;0,02623;0,07992;0,19856;0,34511;0,46436;0,6538;0,84502;1,03608;1,21503;1,84522;2,14129;2,15569
22.07.2014;-0,05288;0,00397;0,00788;0,03272;0,08909;0,21023;0,35935;0,4807;0,67129;0,86471;1,05807;1,23363;1,86604;2,16582;2,18027
23.07.2014;-0,04763;-0,00065;0,00788;0,0284;0,07975;0,19643;0,34188;0,46309;0,65245;0,84694;1,03799;1,21289;1,84522;2,14456;2,15997
24.07.2014;-0,04259;-0,00399;0,00992;0,03617;0,09386;0,21493;0,36659;0,49084;0,68394;0,87872;1,07059;1,24459;1,87464;2,17689;2,19204
25.07.2014;-0,04354;-0,00671;0,00115;0,02777;0,07872;0,19508;0,34291;0,46577;0,65524;0,84926;1,04084;1,21461;1,84133;2,14433;2,16018
28.07.2014;-0,01311;-0,01148;0,0161;0,03456;0,0886;0,20965;0,3554;0,47479;0,66285;0,8551;1,04379;1,21674;1,82558;2,12361;2,14166
29.07.2014;-0,01294;-0,00734;0,00774;0,03061;0,08005;0,19609;0,33831;0,4554;0,6388;0,82872;1,01626;1,18744;1,78175;2,0789;2,09799
30.07.2014;-0,01821;-0,00398;0,00805;0,03825;0,09692;0,22135;0,37101;0,49387;0,68322;0,87819;1,06906;1,23779;1,83385;2,14088;2,16169
31.07.2014;-0,01549;-0,00427;0,00728;0,02569;0,07799;0,19848;0,34607;0,47169;0,66356;0,86001;1,05472;1,22405;1,82564;2,13539;2,15866
01.08.2014;-0,027;-0,01304;0,00594;0,02094;0,07145;0,18889;0,33198;0,45634;0,64365;0,83706;1,02988;1,20016;1,8053;2,11868;2,14095
04.08.2014;-0,01886;-0,00774;0,00636;0,02528;0,07827;0,1986;0,34181;0,46515;0,65062;0,84454;1,03619;1,20602;1,80359;2,11314;2,13406
05.08.2014;-0,01449;-0,00633;0,00773;0,03043;0,09052;0,2161;0,36458;0,49085;0,67987;0,87623;1,07029;1,2384;1,82905;2,13964;2,15704
06.08.2014;-0,02102;-0,01163;0,00101;0,00859;0,05851;0,17294;0,31264;0,43592;0,62129;0,81528;1,00459;1,17106;1,75251;2,06351;2,08441
07.08.2014;-0,03123;-0,01915;-0,00432;0,00513;0,04872;0,15997;0,29592;0,41428;0,5935;0,77976;0,96475;1,13079;1,70185;2,00895;2,03222
08.08.2014;-0,02731;-0,01414;-0,00825;0,00825;0,05396;0,16549;0,30097;0,41794;0,59285;0,77601;0,95856;1,12133;1,68617;1,99406;2,01594
11.08.2014;-0,03847;-0,00255;-0,00346;-0,00111;0,04719;0,16287;0,3002;0,41839;0,59666;0,78304;0,96619;1,13118;1,70643;2,00954;2,03416
12.08.2014;-0,03108;-0,00961;-0,00664;-0,00504;0,04215;0,15586;0,29205;0,41318;0,59201;0,78129;0,96761;1,13188;1,71311;2,02598;2,05253
13.08.2014;-0,03664;-0,00552;-0,00126;-0,01018;0,02794;0,12912;0,25815;0,37811;0,55792;0,74978;0,93485;1,10067;1,69498;2,00625;2,03542
14.08.2014;-0,03139;-0,00599;-0,00362;0,00405;0,04195;0,13978;0,26617;0,38206;0,55892;0,74618;0,9272;1,09072;1,67718;1,98595;2,01272
15.08.2014;-0,03705;-0,00942;-0,00472;-0,01364;0,02021;0,11305;0,23443;0,3454;0,51118;0,68946;0,86404;1,02513;1,60131;1,89577;1,92253
18.08.2014;-0,03381;-0,00916;-0,00135;-0,00194;0,04159;0,14586;0,27548;0,39037;0,56255;0,74632;0,92669;1,08968;1,66768;1,96205;1,98541
19.08.2014;-0,04849;-0,01089;-0,00987;-0,00633;0,03592;0,1374;0,26662;0,37946;0,55001;0,73123;0,91316;1,07642;1,65129;1,94291;1,9653
20.08.2014;-0,03804;-0,01572;-0,0101;0,00054;0,03467;0,13415;0,26108;0,37248;0,54145;0,72205;0,90126;1,06369;1,62542;1,91394;1,93849
21.08.2014;-0,03521;-0,01846;-0,01497;0,00368;0,03999;0,14002;0,26802;0,37915;0,54778;0,7255;0,90427;1,06611;1,62013;1,9124;1,94019
22.08.2014;-0,03379;-0,01502;-0,00941;0,0018;0,03727;0,13817;0,26591;0,37632;0,54077;0,71588;0,8937;1,05496;1,59935;1,88577;1,91194
25.08.2014;-0,03627;-0,03258;-0,02197;-0,03511;0,00492;0,10231;0,22993;0,34116;0,5055;0,68018;0,85996;1,02383;1,57716;1,86918;1,89705
